,NDVI,X,Y,date
26170,1888,43.191,6.301,20240321
26171,1839,43.241,6.301,20240321
26172,1839,43.291,6.301,20240321
26173,1928,43.341,6.301,20240321
26174,1862,43.391,6.301,20240321
26175,1862,43.441,6.301,20240321
26176,1848,43.491,6.301,20240321
26177,1848,43.541,6.301,20240321
26178,2186,43.591,6.301,20240321
26179,2186,43.641,6.301,20240321
26180,1716,43.691,6.301,20240321
26181,1716,43.741,6.301,20240321
26182,1848,43.791,6.301,20240321
26183,1991,43.841,6.301,20240321
26184,1991,43.891,6.301,20240321
26185,2024,43.941,6.301,20240321
26186,2024,43.991,6.301,20240321
26187,2107,44.041,6.301,20240321
26188,2107,44.091,6.301,20240321
26189,2308,44.141,6.301,20240321
26190,2308,44.191,6.301,20240321
26191,2247,44.241,6.301,20240321
26192,2123,44.291,6.301,20240321
26193,2123,44.341,6.301,20240321
26194,2113,44.391,6.301,20240321
26195,2113,44.441,6.301,20240321
26196,2180,44.491,6.301,20240321
26197,2180,44.541,6.301,20240321
26198,2374,44.591,6.301,20240321
26199,2374,44.641,6.301,20240321
26200,2463,44.691,6.301,20240321
26201,2320,44.741,6.301,20240321
26202,2320,44.791,6.301,20240321
26203,2464,44.841,6.301,20240321
26204,2464,44.891,6.301,20240321
26205,2453,44.941,6.301,20240321
26206,2453,44.991,6.301,20240321
26207,2417,45.041,6.301,20240321
26208,2417,45.091,6.301,20240321
26209,2347,45.141,6.301,20240321
26210,2347,45.191,6.301,20240321
26211,2160,45.241,6.301,20240321
26212,2358,45.291,6.301,20240321
26213,2358,45.341,6.301,20240321
26214,2444,45.391,6.301,20240321
26215,2444,45.441,6.301,20240321
26216,2429,45.491,6.301,20240321
26217,2429,45.541,6.301,20240321
26218,2449,45.591,6.301,20240321
26219,2449,45.641,6.301,20240321
26220,2386,45.691,6.301,20240321
26221,2414,45.741,6.301,20240321
26222,2414,45.791,6.301,20240321
26223,2547,45.841,6.301,20240321
26224,2547,45.891,6.301,20240321
26225,2485,45.941,6.301,20240321
26226,2485,45.991,6.301,20240321
26227,2481,46.041,6.301,20240321
26228,2481,46.091,6.301,20240321
26229,2395,46.141,6.301,20240321
26230,2182,46.191,6.301,20240321
26231,2182,46.241,6.301,20240321
26232,2190,46.291,6.301,20240321
26233,2190,46.341,6.301,20240321
26234,2137,46.391,6.301,20240321
26235,2137,46.441,6.301,20240321
26236,2089,46.486,6.306,20240321
26237,2089,46.52,6.322,20240321
26238,3152,40.698,6.352,20240321
26239,3152,40.741,6.351,20240321
26240,2589,40.791,6.351,20240321
26241,2589,40.841,6.351,20240321
26242,2957,40.891,6.351,20240321
26243,2957,40.941,6.351,20240321
26244,3150,40.991,6.351,20240321
26245,3036,41.041,6.351,20240321
26246,3036,41.091,6.351,20240321
26247,3065,41.141,6.351,20240321
26248,3065,41.191,6.351,20240321
26249,3137,41.241,6.351,20240321
26250,3137,41.291,6.351,20240321
26251,3113,41.341,6.351,20240321
26252,3113,41.391,6.351,20240321
26253,2865,41.441,6.351,20240321
26254,2932,41.491,6.351,20240321
26255,2932,41.541,6.351,20240321
26256,3219,41.591,6.351,20240321
26257,3219,41.641,6.351,20240321
26258,2772,41.691,6.351,20240321
26259,2772,41.741,6.351,20240321
26260,2286,41.791,6.351,20240321
26261,2286,41.841,6.351,20240321
26262,2193,41.891,6.351,20240321
26263,2037,41.941,6.351,20240321
26264,2037,41.991,6.351,20240321
26265,1878,42.041,6.351,20240321
26266,1878,42.091,6.351,20240321
26267,1753,42.141,6.351,20240321
26268,1753,42.191,6.351,20240321
26269,2019,42.241,6.351,20240321
26270,2019,42.291,6.351,20240321
26271,2227,42.341,6.351,20240321
26272,2227,42.391,6.351,20240321
26273,2710,42.441,6.351,20240321
26274,2646,42.491,6.351,20240321
26275,2646,42.541,6.351,20240321
26276,2325,42.591,6.351,20240321
26277,2325,42.641,6.351,20240321
26278,2148,42.691,6.351,20240321
26279,2148,42.741,6.351,20240321
26280,1913,42.791,6.351,20240321
26281,1913,42.841,6.351,20240321
26282,1959,42.891,6.351,20240321
26283,1980,42.941,6.351,20240321
26284,1980,42.991,6.351,20240321
26285,1864,43.041,6.351,20240321
26286,1864,43.091,6.351,20240321
26287,1888,43.141,6.351,20240321
26288,1888,43.191,6.351,20240321
26289,1839,43.241,6.351,20240321
26290,1839,43.291,6.351,20240321
26291,1928,43.341,6.351,20240321
26292,1862,43.391,6.351,20240321
26293,1862,43.441,6.351,20240321
26294,1848,43.491,6.351,20240321
26295,1848,43.541,6.351,20240321
26296,2186,43.591,6.351,20240321
26297,2186,43.641,6.351,20240321
26298,1716,43.691,6.351,20240321
26299,1716,43.741,6.351,20240321
26300,1848,43.791,6.351,20240321
26301,1991,43.841,6.351,20240321
26302,1991,43.891,6.351,20240321
26303,2024,43.941,6.351,20240321
26304,2024,43.991,6.351,20240321
26305,2107,44.041,6.351,20240321
26306,2107,44.091,6.351,20240321
26307,2308,44.141,6.351,20240321
26308,2308,44.191,6.351,20240321
26309,2247,44.241,6.351,20240321
26310,2247,44.291,6.351,20240321
26311,2123,44.341,6.351,20240321
26312,2113,44.391,6.351,20240321
26313,2113,44.441,6.351,20240321
26314,2180,44.491,6.351,20240321
26315,2180,44.541,6.351,20240321
26316,2374,44.591,6.351,20240321
26317,2374,44.641,6.351,20240321
26318,2463,44.691,6.351,20240321
26319,2463,44.741,6.351,20240321
26320,2320,44.791,6.351,20240321
26321,2464,44.841,6.351,20240321
26322,2464,44.891,6.351,20240321
26323,2453,44.941,6.351,20240321
26324,2453,44.991,6.351,20240321
26325,2417,45.041,6.351,20240321
26326,2417,45.091,6.351,20240321
26327,2347,45.141,6.351,20240321
26328,2347,45.191,6.351,20240321
26329,2160,45.241,6.351,20240321
26330,2358,45.291,6.351,20240321
26331,2358,45.341,6.351,20240321
26332,2444,45.391,6.351,20240321
26333,2444,45.441,6.351,20240321
26334,2429,45.491,6.351,20240321
26335,2429,45.541,6.351,20240321
26336,2449,45.591,6.351,20240321
26337,2449,45.641,6.351,20240321
26338,2386,45.691,6.351,20240321
26339,2414,45.741,6.351,20240321
26340,2414,45.791,6.351,20240321
26341,2547,45.841,6.351,20240321
26342,2547,45.891,6.351,20240321
26343,2485,45.941,6.351,20240321
26344,2485,45.991,6.351,20240321
26345,2481,46.041,6.351,20240321
26346,2481,46.091,6.351,20240321
26347,2395,46.141,6.351,20240321
26348,2395,46.191,6.351,20240321
26349,2182,46.241,6.351,20240321
26350,2190,46.291,6.351,20240321
26351,2190,46.341,6.351,20240321
26352,2137,46.391,6.351,20240321
26353,2137,46.441,6.351,20240321
26354,2089,46.491,6.351,20240321
26355,2089,46.536,6.356,20240321
26356,2017,46.569,6.372,20240321
26357,3031,40.697,6.401,20240321
26358,3031,40.741,6.401,20240321
26359,2876,40.791,6.401,20240321
26360,2876,40.841,6.401,20240321
26361,3213,40.891,6.401,20240321
26362,3213,40.941,6.401,20240321
26363,3133,40.991,6.401,20240321
26364,3072,41.041,6.401,20240321
26365,3072,41.091,6.401,20240321
26366,2962,41.141,6.401,20240321
26367,2962,41.191,6.401,20240321
26368,3092,41.241,6.401,20240321
26369,3092,41.291,6.401,20240321
26370,3128,41.341,6.401,20240321
26371,3128,41.391,6.401,20240321
26372,3132,41.441,6.401,20240321
26373,3132,41.491,6.401,20240321
26374,3039,41.541,6.401,20240321
26375,2950,41.591,6.401,20240321
26376,2950,41.641,6.401,20240321
26377,2385,41.691,6.401,20240321
26378,2385,41.741,6.401,20240321
26379,1778,41.791,6.401,20240321
26380,1778,41.841,6.401,20240321
26381,1730,41.891,6.401,20240321
26382,1730,41.941,6.401,20240321
26383,1687,41.991,6.401,20240321
26384,1720,42.041,6.401,20240321
26385,1720,42.091,6.401,20240321
26386,1789,42.141,6.401,20240321
26387,1789,42.191,6.401,20240321
26388,1809,42.241,6.401,20240321
26389,1809,42.291,6.401,20240321
26390,1852,42.341,6.401,20240321
26391,1852,42.391,6.401,20240321
26392,1847,42.441,6.401,20240321
26393,1949,42.491,6.401,20240321
26394,1949,42.541,6.401,20240321
26395,1952,42.591,6.401,20240321
26396,1952,42.641,6.401,20240321
26397,1893,42.691,6.401,20240321
26398,1893,42.741,6.401,20240321
26399,2132,42.791,6.401,20240321
26400,2132,42.841,6.401,20240321
26401,2211,42.891,6.401,20240321
26402,2001,42.941,6.401,20240321
26403,2001,42.991,6.401,20240321
26404,1851,43.041,6.401,20240321
26405,1851,43.091,6.401,20240321
26406,1933,43.141,6.401,20240321
26407,1933,43.191,6.401,20240321
26408,2013,43.241,6.401,20240321
26409,2013,43.291,6.401,20240321
26410,2125,43.341,6.401,20240321
26411,2125,43.391,6.401,20240321
26412,1902,43.441,6.401,20240321
26413,1978,43.491,6.401,20240321
26414,1978,43.541,6.401,20240321
26415,1741,43.591,6.401,20240321
26416,1741,43.641,6.401,20240321
26417,1782,43.691,6.401,20240321
26418,1782,43.741,6.401,20240321
26419,1848,43.791,6.401,20240321
26420,1848,43.841,6.401,20240321
26421,1982,43.891,6.401,20240321
26422,2013,43.941,6.401,20240321
26423,2013,43.991,6.401,20240321
26424,2069,44.041,6.401,20240321
26425,2069,44.091,6.401,20240321
26426,2206,44.141,6.401,20240321
26427,2206,44.191,6.401,20240321
26428,2184,44.241,6.401,20240321
26429,2184,44.291,6.401,20240321
26430,2260,44.341,6.401,20240321
26431,2592,44.391,6.401,20240321
26432,2592,44.441,6.401,20240321
26433,2215,44.491,6.401,20240321
26434,2215,44.541,6.401,20240321
26435,2159,44.591,6.401,20240321
26436,2159,44.641,6.401,20240321
26437,2474,44.691,6.401,20240321
26438,2474,44.741,6.401,20240321
26439,2429,44.791,6.401,20240321
26440,2493,44.841,6.401,20240321
26441,2493,44.891,6.401,20240321
26442,2483,44.941,6.401,20240321
26443,2483,44.991,6.401,20240321
26444,2504,45.041,6.401,20240321
26445,2504,45.091,6.401,20240321
26446,2493,45.141,6.401,20240321
26447,2493,45.191,6.401,20240321
26448,2591,45.241,6.401,20240321
26449,2591,45.291,6.401,20240321
26450,2623,45.341,6.401,20240321
26451,2357,45.391,6.401,20240321
26452,2357,45.441,6.401,20240321
26453,2097,45.491,6.401,20240321
26454,2097,45.541,6.401,20240321
26455,2229,45.591,6.401,20240321
26456,2229,45.641,6.401,20240321
26457,2313,45.691,6.401,20240321
26458,2313,45.741,6.401,20240321
26459,2339,45.791,6.401,20240321
26460,2277,45.841,6.401,20240321
26461,2277,45.891,6.401,20240321
26462,2502,45.941,6.401,20240321
26463,2502,45.991,6.401,20240321
26464,2552,46.041,6.401,20240321
26465,2552,46.091,6.401,20240321
26466,2566,46.141,6.401,20240321
26467,2566,46.191,6.401,20240321
26468,2385,46.241,6.401,20240321
26469,2292,46.291,6.401,20240321
26470,2292,46.341,6.401,20240321
26471,2277,46.391,6.401,20240321
26472,2277,46.441,6.401,20240321
26473,2229,46.491,6.401,20240321
26474,2229,46.541,6.401,20240321
26475,2017,46.585,6.406,20240321
26476,2017,46.619,6.423,20240321
26477,3031,40.699,6.45,20240321
26478,3031,40.741,6.451,20240321
26479,2876,40.791,6.451,20240321
26480,2876,40.841,6.451,20240321
26481,3213,40.891,6.451,20240321
26482,3213,40.941,6.451,20240321
26483,3133,40.991,6.451,20240321
26484,3133,41.041,6.451,20240321
26485,3072,41.091,6.451,20240321
26486,2962,41.141,6.451,20240321
26487,2962,41.191,6.451,20240321
26488,3092,41.241,6.451,20240321
26489,3092,41.291,6.451,20240321
26490,3128,41.341,6.451,20240321
26491,3128,41.391,6.451,20240321
26492,3132,41.441,6.451,20240321
26493,3132,41.491,6.451,20240321
26494,3039,41.541,6.451,20240321
26495,2950,41.591,6.451,20240321
26496,2950,41.641,6.451,20240321
26497,2385,41.691,6.451,20240321
26498,2385,41.741,6.451,20240321
26499,1778,41.791,6.451,20240321
26500,1778,41.841,6.451,20240321
26501,1730,41.891,6.451,20240321
26502,1730,41.941,6.451,20240321
26503,1687,41.991,6.451,20240321
26504,1720,42.041,6.451,20240321
26505,1720,42.091,6.451,20240321
26506,1789,42.141,6.451,20240321
26507,1789,42.191,6.451,20240321
26508,1809,42.241,6.451,20240321
26509,1809,42.291,6.451,20240321
26510,1852,42.341,6.451,20240321
26511,1852,42.391,6.451,20240321
26512,1847,42.441,6.451,20240321
26513,1847,42.491,6.451,20240321
26514,1949,42.541,6.451,20240321
26515,1952,42.591,6.451,20240321
26516,1952,42.641,6.451,20240321
26517,1893,42.691,6.451,20240321
26518,1893,42.741,6.451,20240321
26519,2132,42.791,6.451,20240321
26520,2132,42.841,6.451,20240321
26521,2211,42.891,6.451,20240321
26522,2211,42.941,6.451,20240321
26523,2001,42.991,6.451,20240321
26524,1851,43.041,6.451,20240321
26525,1851,43.091,6.451,20240321
26526,1933,43.141,6.451,20240321
26527,1933,43.191,6.451,20240321
26528,2013,43.241,6.451,20240321
26529,2013,43.291,6.451,20240321
26530,2125,43.341,6.451,20240321
26531,2125,43.391,6.451,20240321
26532,1902,43.441,6.451,20240321
26533,1978,43.491,6.451,20240321
26534,1978,43.541,6.451,20240321
26535,1741,43.591,6.451,20240321
26536,1741,43.641,6.451,20240321
26537,1782,43.691,6.451,20240321
26538,1782,43.741,6.451,20240321
26539,1848,43.791,6.451,20240321
26540,1848,43.841,6.451,20240321
26541,1982,43.891,6.451,20240321
26542,2013,43.941,6.451,20240321
26543,2013,43.991,6.451,20240321
26544,2069,44.041,6.451,20240321
26545,2069,44.091,6.451,20240321
26546,2206,44.141,6.451,20240321
26547,2206,44.191,6.451,20240321
26548,2184,44.241,6.451,20240321
26549,2184,44.291,6.451,20240321
26550,2260,44.341,6.451,20240321
26551,2260,44.391,6.451,20240321
26552,2592,44.441,6.451,20240321
26553,2215,44.491,6.451,20240321
26554,2215,44.541,6.451,20240321
26555,2159,44.591,6.451,20240321
26556,2159,44.641,6.451,20240321
26557,2474,44.691,6.451,20240321
26558,2474,44.741,6.451,20240321
26559,2429,44.791,6.451,20240321
26560,2429,44.841,6.451,20240321
26561,2493,44.891,6.451,20240321
26562,2483,44.941,6.451,20240321
26563,2483,44.991,6.451,20240321
26564,2504,45.041,6.451,20240321
26565,2504,45.091,6.451,20240321
26566,2493,45.141,6.451,20240321
26567,2493,45.191,6.451,20240321
26568,2591,45.241,6.451,20240321
26569,2591,45.291,6.451,20240321
26570,2623,45.341,6.451,20240321
26571,2357,45.391,6.451,20240321
26572,2357,45.441,6.451,20240321
26573,2097,45.491,6.451,20240321
26574,2097,45.541,6.451,20240321
26575,2229,45.591,6.451,20240321
26576,2229,45.641,6.451,20240321
26577,2313,45.691,6.451,20240321
26578,2313,45.741,6.451,20240321
26579,2339,45.791,6.451,20240321
26580,2277,45.841,6.451,20240321
26581,2277,45.891,6.451,20240321
26582,2502,45.941,6.451,20240321
26583,2502,45.991,6.451,20240321
26584,2552,46.041,6.451,20240321
26585,2552,46.091,6.451,20240321
26586,2566,46.141,6.451,20240321
26587,2566,46.191,6.451,20240321
26588,2385,46.241,6.451,20240321
26589,2385,46.291,6.451,20240321
26590,2292,46.341,6.451,20240321
26591,2277,46.391,6.451,20240321
26592,2277,46.441,6.451,20240321
26593,2229,46.491,6.451,20240321
26594,2229,46.541,6.451,20240321
26595,2017,46.591,6.451,20240321
26596,2145,46.635,6.457,20240321
26597,2020,46.669,6.473,20240321
26598,3346,40.704,6.497,20240321
26599,3346,40.741,6.501,20240321
26600,3039,40.791,6.501,20240321
26601,3039,40.841,6.501,20240321
26602,3156,40.891,6.501,20240321
26603,3156,40.941,6.501,20240321
26604,3212,40.991,6.501,20240321
26605,3212,41.041,6.501,20240321
26606,3216,41.091,6.501,20240321
26607,3143,41.141,6.501,20240321
26608,3143,41.191,6.501,20240321
26609,3176,41.241,6.501,20240321
26610,3176,41.291,6.501,20240321
26611,3217,41.341,6.501,20240321
26612,3217,41.391,6.501,20240321
26613,2912,41.441,6.501,20240321
26614,2912,41.491,6.501,20240321
26615,2395,41.541,6.501,20240321
26616,2122,41.591,6.501,20240321
26617,2122,41.641,6.501,20240321
26618,1951,41.691,6.501,20240321
26619,1951,41.741,6.501,20240321
26620,1746,41.791,6.501,20240321
26621,1746,41.841,6.501,20240321
26622,1681,41.891,6.501,20240321
26623,1681,41.941,6.501,20240321
26624,1653,41.991,6.501,20240321
26625,1653,42.041,6.501,20240321
26626,1757,42.091,6.501,20240321
26627,1850,42.141,6.501,20240321
26628,1850,42.191,6.501,20240321
26629,1689,42.241,6.501,20240321
26630,1689,42.291,6.501,20240321
26631,1989,42.341,6.501,20240321
26632,1989,42.391,6.501,20240321
26633,1926,42.441,6.501,20240321
26634,1926,42.491,6.501,20240321
26635,2024,42.541,6.501,20240321
26636,2082,42.591,6.501,20240321
26637,2082,42.641,6.501,20240321
26638,1951,42.691,6.501,20240321
26639,1951,42.741,6.501,20240321
26640,2144,42.791,6.501,20240321
26641,2144,42.841,6.501,20240321
26642,2482,42.891,6.501,20240321
26643,2482,42.941,6.501,20240321
26644,2237,42.991,6.501,20240321
26645,1912,43.041,6.501,20240321
26646,1912,43.091,6.501,20240321
26647,1991,43.141,6.501,20240321
26648,1991,43.191,6.501,20240321
26649,2040,43.241,6.501,20240321
26650,2040,43.291,6.501,20240321
26651,1880,43.341,6.501,20240321
26652,1880,43.391,6.501,20240321
26653,1719,43.441,6.501,20240321
26654,1719,43.491,6.501,20240321
26655,2015,43.541,6.501,20240321
26656,1782,43.591,6.501,20240321
26657,1782,43.641,6.501,20240321
26658,1796,43.691,6.501,20240321
26659,1796,43.741,6.501,20240321
26660,1816,43.791,6.501,20240321
26661,1816,43.841,6.501,20240321
26662,1830,43.891,6.501,20240321
26663,1830,43.941,6.501,20240321
26664,2006,43.991,6.501,20240321
26665,2010,44.041,6.501,20240321
26666,2010,44.091,6.501,20240321
26667,2146,44.141,6.501,20240321
26668,2146,44.191,6.501,20240321
26669,2078,44.241,6.501,20240321
26670,2078,44.291,6.501,20240321
26671,2163,44.341,6.501,20240321
26672,2163,44.391,6.501,20240321
26673,3050,44.441,6.501,20240321
26674,2319,44.491,6.501,20240321
26675,2319,44.541,6.501,20240321
26676,2261,44.591,6.501,20240321
26677,2261,44.641,6.501,20240321
26678,2655,44.691,6.501,20240321
26679,2655,44.741,6.501,20240321
26680,2728,44.791,6.501,20240321
26681,2728,44.841,6.501,20240321
26682,2691,44.891,6.501,20240321
26683,2657,44.941,6.501,20240321
26684,2657,44.991,6.501,20240321
26685,2666,45.041,6.501,20240321
26686,2666,45.091,6.501,20240321
26687,2576,45.141,6.501,20240321
26688,2576,45.191,6.501,20240321
26689,2534,45.241,6.501,20240321
26690,2534,45.291,6.501,20240321
26691,2506,45.341,6.501,20240321
26692,2506,45.391,6.501,20240321
26693,2379,45.441,6.501,20240321
26694,2436,45.491,6.501,20240321
26695,2436,45.541,6.501,20240321
26696,2429,45.591,6.501,20240321
26697,2429,45.641,6.501,20240321
26698,2469,45.691,6.501,20240321
26699,2469,45.741,6.501,20240321
26700,2518,45.791,6.501,20240321
26701,2518,45.841,6.501,20240321
26702,2440,45.891,6.501,20240321
26703,2490,45.941,6.501,20240321
26704,2490,45.991,6.501,20240321
26705,2495,46.041,6.501,20240321
26706,2495,46.091,6.501,20240321
26707,2492,46.141,6.501,20240321
26708,2492,46.191,6.501,20240321
26709,2342,46.241,6.501,20240321
26710,2342,46.291,6.501,20240321
26711,2401,46.341,6.501,20240321
26712,2260,46.391,6.501,20240321
26713,2260,46.441,6.501,20240321
26714,2232,46.491,6.501,20240321
26715,2232,46.541,6.501,20240321
26716,2145,46.591,6.501,20240321
26717,2145,46.641,6.501,20240321
26718,2020,46.685,6.507,20240321
26719,2020,46.718,6.524,20240321
26720,3346,40.712,6.532,20240321
26721,3409,40.743,6.549,20240321
26722,3140,40.791,6.551,20240321
26723,3140,40.841,6.551,20240321
26724,2870,40.891,6.551,20240321
26725,2870,40.941,6.551,20240321
26726,3188,40.991,6.551,20240321
26727,3188,41.041,6.551,20240321
26728,3265,41.091,6.551,20240321
26729,3265,41.141,6.551,20240321
26730,3156,41.191,6.551,20240321
26731,3294,41.241,6.551,20240321
26732,3294,41.291,6.551,20240321
26733,3071,41.341,6.551,20240321
26734,3071,41.391,6.551,20240321
26735,2833,41.441,6.551,20240321
26736,2833,41.491,6.551,20240321
26737,2144,41.541,6.551,20240321
26738,2144,41.591,6.551,20240321
26739,1979,41.641,6.551,20240321
26740,1922,41.691,6.551,20240321
26741,1922,41.741,6.551,20240321
26742,1739,41.791,6.551,20240321
26743,1739,41.841,6.551,20240321
26744,1803,41.891,6.551,20240321
26745,1803,41.941,6.551,20240321
26746,1716,41.991,6.551,20240321
26747,1716,42.041,6.551,20240321
26748,1880,42.091,6.551,20240321
26749,1900,42.141,6.551,20240321
26750,1900,42.191,6.551,20240321
26751,1901,42.241,6.551,20240321
26752,1901,42.291,6.551,20240321
26753,2040,42.341,6.551,20240321
26754,2040,42.391,6.551,20240321
26755,2003,42.441,6.551,20240321
26756,2003,42.491,6.551,20240321
26757,2126,42.541,6.551,20240321
26758,2090,42.591,6.551,20240321
26759,2090,42.641,6.551,20240321
26760,2122,42.691,6.551,20240321
26761,2122,42.741,6.551,20240321
26762,2325,42.791,6.551,20240321
26763,2325,42.841,6.551,20240321
26764,2742,42.891,6.551,20240321
26765,2742,42.941,6.551,20240321
26766,2392,42.991,6.551,20240321
26767,2392,43.041,6.551,20240321
26768,1899,43.091,6.551,20240321
26769,1996,43.141,6.551,20240321
26770,1996,43.191,6.551,20240321
26771,2200,43.241,6.551,20240321
26772,2200,43.291,6.551,20240321
26773,1799,43.341,6.551,20240321
26774,1799,43.391,6.551,20240321
26775,1728,43.441,6.551,20240321
26776,1728,43.491,6.551,20240321
26777,1809,43.541,6.551,20240321
26778,1823,43.591,6.551,20240321
26779,1823,43.641,6.551,20240321
26780,1868,43.691,6.551,20240321
26781,1868,43.741,6.551,20240321
26782,1871,43.791,6.551,20240321
26783,1871,43.841,6.551,20240321
26784,1721,43.891,6.551,20240321
26785,1721,43.941,6.551,20240321
26786,1823,43.991,6.551,20240321
26787,1863,44.041,6.551,20240321
26788,1863,44.091,6.551,20240321
26789,2064,44.141,6.551,20240321
26790,2064,44.191,6.551,20240321
26791,1956,44.241,6.551,20240321
26792,1956,44.291,6.551,20240321
26793,2626,44.341,6.551,20240321
26794,2626,44.391,6.551,20240321
26795,3983,44.441,6.551,20240321
26796,3983,44.491,6.551,20240321
26797,2150,44.541,6.551,20240321
26798,2369,44.591,6.551,20240321
26799,2369,44.641,6.551,20240321
26800,2532,44.691,6.551,20240321
26801,2532,44.741,6.551,20240321
26802,2504,44.791,6.551,20240321
26803,2504,44.841,6.551,20240321
26804,2742,44.891,6.551,20240321
26805,2742,44.941,6.551,20240321
26806,2919,44.991,6.551,20240321
26807,2834,45.041,6.551,20240321
26808,2834,45.091,6.551,20240321
26809,2486,45.141,6.551,20240321
26810,2486,45.191,6.551,20240321
26811,2525,45.241,6.551,20240321
26812,2525,45.291,6.551,20240321
26813,2544,45.341,6.551,20240321
26814,2544,45.391,6.551,20240321
26815,2451,45.441,6.551,20240321
26816,2471,45.491,6.551,20240321
26817,2471,45.541,6.551,20240321
26818,2545,45.591,6.551,20240321
26819,2545,45.641,6.551,20240321
26820,2536,45.691,6.551,20240321
26821,2536,45.741,6.551,20240321
26822,2547,45.791,6.551,20240321
26823,2547,45.841,6.551,20240321
26824,2614,45.891,6.551,20240321
26825,2438,45.941,6.551,20240321
26826,2438,45.991,6.551,20240321
26827,2373,46.041,6.551,20240321
26828,2373,46.091,6.551,20240321
26829,2295,46.141,6.551,20240321
26830,2295,46.191,6.551,20240321
26831,2470,46.241,6.551,20240321
26832,2470,46.291,6.551,20240321
26833,2324,46.341,6.551,20240321
26834,2324,46.391,6.551,20240321
26835,2204,46.441,6.551,20240321
26836,2173,46.491,6.551,20240321
26837,2173,46.541,6.551,20240321
26838,2146,46.591,6.551,20240321
26839,2146,46.641,6.551,20240321
26840,1908,46.691,6.551,20240321
26841,1908,46.735,6.557,20240321
26842,1942,46.768,6.574,20240321
26843,3409,40.754,6.595,20240321
26844,3140,40.791,6.601,20240321
26845,3140,40.841,6.601,20240321
26846,2870,40.891,6.601,20240321
26847,2870,40.941,6.601,20240321
26848,3188,40.991,6.601,20240321
26849,3188,41.041,6.601,20240321
26850,3265,41.091,6.601,20240321
26851,3265,41.141,6.601,20240321
26852,3156,41.191,6.601,20240321
26853,3294,41.241,6.601,20240321
26854,3294,41.291,6.601,20240321
26855,3071,41.341,6.601,20240321
26856,3071,41.391,6.601,20240321
26857,2833,41.441,6.601,20240321
26858,2833,41.491,6.601,20240321
26859,2144,41.541,6.601,20240321
26860,2144,41.591,6.601,20240321
26861,1979,41.641,6.601,20240321
26862,1922,41.691,6.601,20240321
26863,1922,41.741,6.601,20240321
26864,1739,41.791,6.601,20240321
26865,1739,41.841,6.601,20240321
26866,1803,41.891,6.601,20240321
26867,1803,41.941,6.601,20240321
26868,1716,41.991,6.601,20240321
26869,1716,42.041,6.601,20240321
26870,1880,42.091,6.601,20240321
26871,1880,42.141,6.601,20240321
26872,1900,42.191,6.601,20240321
26873,1901,42.241,6.601,20240321
26874,1901,42.291,6.601,20240321
26875,2040,42.341,6.601,20240321
26876,2040,42.391,6.601,20240321
26877,2003,42.441,6.601,20240321
26878,2003,42.491,6.601,20240321
26879,2126,42.541,6.601,20240321
26880,2126,42.591,6.601,20240321
26881,2090,42.641,6.601,20240321
26882,2122,42.691,6.601,20240321
26883,2122,42.741,6.601,20240321
26884,2325,42.791,6.601,20240321
26885,2325,42.841,6.601,20240321
26886,2742,42.891,6.601,20240321
26887,2742,42.941,6.601,20240321
26888,2392,42.991,6.601,20240321
26889,2392,43.041,6.601,20240321
26890,1899,43.091,6.601,20240321
26891,1996,43.141,6.601,20240321
26892,1996,43.191,6.601,20240321
26893,2200,43.241,6.601,20240321
26894,2200,43.291,6.601,20240321
26895,1799,43.341,6.601,20240321
26896,1799,43.391,6.601,20240321
26897,1728,43.441,6.601,20240321
26898,1728,43.491,6.601,20240321
26899,1809,43.541,6.601,20240321
26900,1823,43.591,6.601,20240321
26901,1823,43.641,6.601,20240321
26902,1868,43.691,6.601,20240321
26903,1868,43.741,6.601,20240321
26904,1871,43.791,6.601,20240321
26905,1871,43.841,6.601,20240321
26906,1721,43.891,6.601,20240321
26907,1721,43.941,6.601,20240321
26908,1823,43.991,6.601,20240321
26909,1823,44.041,6.601,20240321
26910,1863,44.091,6.601,20240321
26911,2064,44.141,6.601,20240321
26912,2064,44.191,6.601,20240321
26913,1956,44.241,6.601,20240321
26914,1956,44.291,6.601,20240321
26915,2626,44.341,6.601,20240321
26916,2626,44.391,6.601,20240321
26917,3983,44.441,6.601,20240321
26918,3983,44.491,6.601,20240321
26919,2150,44.541,6.601,20240321
26920,2369,44.591,6.601,20240321
26921,2369,44.641,6.601,20240321
26922,2532,44.691,6.601,20240321
26923,2532,44.741,6.601,20240321
26924,2504,44.791,6.601,20240321
26925,2504,44.841,6.601,20240321
26926,2742,44.891,6.601,20240321
26927,2742,44.941,6.601,20240321
26928,2919,44.991,6.601,20240321
26929,2834,45.041,6.601,20240321
26930,2834,45.091,6.601,20240321
26931,2486,45.141,6.601,20240321
26932,2486,45.191,6.601,20240321
26933,2525,45.241,6.601,20240321
26934,2525,45.291,6.601,20240321
26935,2544,45.341,6.601,20240321
26936,2544,45.391,6.601,20240321
26937,2451,45.441,6.601,20240321
26938,2451,45.491,6.601,20240321
26939,2471,45.541,6.601,20240321
26940,2545,45.591,6.601,20240321
26941,2545,45.641,6.601,20240321
26942,2536,45.691,6.601,20240321
26943,2536,45.741,6.601,20240321
26944,2547,45.791,6.601,20240321
26945,2547,45.841,6.601,20240321
26946,2614,45.891,6.601,20240321
